ts_code,name,fullname,enname,cn_spell,market,list_status,list_date,delist_date,trade_unit,isin,curr_type
01991.HK,大洋集团,大洋集团控股有限公司,Ta Yang Group Holdings Ltd.,DYJT,主板,L,20070608,,2000.0,KYG869171044,HKD
01992.HK,复星旅游文化,复星旅游文化集团,Fosun Tourism Group,FXLYWH,主板,L,20181214,,200.0,KYG365731069,HKD
01993.HK,雅仕维,雅仕维传媒集团有限公司,Asiaray Media Group Limited,YSW,主板,L,20150115,,500.0,KYG0623M1015,HKD
01995.HK,永升生活服务,永升生活服务集团有限公司,Ever Sunshine Lifestyle Services Group Limited,YSSHFW,主板,L,20181217,,2000.0,KYG3313W1087,HKD
01996.HK,弘阳地产,弘阳地产集团有限公司,Redsun Properties Group Limited,HYDC,主板,L,20180712,,1000.0,KYG7459A1013,HKD
01997.HK,九龙仓置业,九龙仓置业地产投资有限公司,Wharf Real Estate Investment Company Limited,JLCZY,主板,L,20171123,,1000.0,KYG9593A1040,HKD
01998.HK,飞克国际,飞克国际控股有限公司,Flyke International Holdings Ltd.,FKGJ,主板,L,20100329,,2000.0,KYG3604K1022,HKD
01999.HK,敏华控股,敏华控股有限公司,Man Wah Holdings Ltd.,MHKG,主板,L,20100409,,400.0,BMG5800U1071,HKD
02000.HK,晨讯科技,晨讯科技集团有限公司,SIM Technology Group Ltd.,CXKJ,主板,L,20050630,,2000.0,BMG814741010,HKD
02001.HK,新高教集团,中国新高教集团有限公司,China New Higher Education Group Limited,XGJJT,主板,L,20170419,,1000.0,KYG2163K1076,HKD
02002.HK,阳光纸业,中国阳光纸业控股有限公司,China Sunshine Paper Holdings Company Limited,YGZY,主板,L,20071212,,500.0,KYG215A01058,HKD
02003.HK,维信金科,维信金科控股有限公司,Vcredit Holdings Limited,WXJK,主板,L,20180621,,200.0,KYG940441077,HKD
02005.HK,石四药集团,石四药集团有限公司,SSY Group Limited,SSYJT,主板,L,20051220,,2000.0,KYG8406X1034,HKD
02006.HK,锦江资本,上海锦江资本股份有限公司,Shanghai Jin Jiang Capital Company Limited,JJZB,主板,L,20061215,,2000.0,CNE1000003Z1,HKD
02007.HK,碧桂园,碧桂园控股有限公司,Country Garden Holdings Company Limited,BGY,主板,L,20070420,,1000.0,KYG245241032,HKD
02008.HK,凤凰卫视,凤凰卫视投资(控股)有限公司,Phoenix Media Investment(Holdings) Limited,FHWS,主板,L,20081205,,2000.0,KYG706261099,HKD
02009.HK,金隅集团,北京金隅集团股份有限公司,BBMG Corporation,JYJT,主板,L,20090729,,1000.0,CNE100000F20,HKD
02010.HK,瑞年国际,瑞年国际有限公司,Real Nutriceutical Group Limited,RNGJ,主板,L,20100219,,1000.0,KYG7410S1003,HKD
02011.HK,中国恒泰集团,中国恒泰集团有限公司,China Apex Group Limited,ZGHTJT,主板,L,20110112,,2000.0,KYG2R11R1079,HKD
02012.HK,阳光油砂,阳光油砂有限公司,SUNSHINE OILSANDS LTD.,YGYS,主板,L,20120301,,500.0,CA8678421063,HKD
02013.HK,微盟集团,微盟集团,Weimob Inc.,WMJT,主板,L,20190115,,1000.0,KYG9T20A1060,HKD
02014.HK,浩泽净水,浩泽净水国际控股有限公司,Ozner Water International Holding Ltd.,HZJS,主板,L,20140617,,1000.0,KYG6868L1041,HKD
02016.HK,浙商银行,浙商银行股份有限公司,"China Zheshang Bank Co., Ltd.",ZSYH,主板,L,20160330,,1000.0,CNE1000025S9,HKD
02017.HK,沧海控股,沧海控股有限公司,Chanhigh Holdings Limited,CHKG,主板,L,20170331,,2000.0,KYG2121A1004,HKD
02018.HK,瑞声科技,瑞声科技控股有限公司,AAC Technologies Holdings Inc.,RSKJ,主板,L,20050809,,500.0,KYG2953R1149,HKD
02019.HK,德信中国,德信中国控股有限公司,Dexin China Holdings Company Limited,DXZG,主板,L,20190226,,1000.0,KYG2751H1020,HKD
02020.HK,安踏体育,安踏体育用品有限公司,ANTA Sports Products Limited,ATTY,主板,L,20070710,,1000.0,KYG040111059,HKD
02022.HK,游莱互动,游莱互动集团有限公司,Digital Hollywood Interactive Limited,YLHD,主板,L,20171215,,4000.0,KYG2871A1022,HKD
02023.HK,中国绿岛科技,中国绿岛科技有限公司,China Ludao Technology Company Limited,ZGLDKJ,主板,L,20131011,,4000.0,KYG215821045,HKD
02025.HK,瑞丰动力,瑞丰动力集团有限公司,Ruifeng Power Group Company Limited,RFDL,主板,L,20180105,,2000.0,KYG7714A1022,HKD
02028.HK,映美控股,映美控股有限公司,Jolimark Holdings Limited,YMKG,主板,L,20050629,,2000.0,KYG516941005,HKD
02030.HK,卡宾,卡宾服饰有限公司,Cabbeen Fashion Ltd.,KB,主板,L,20131028,,1000.0,KYG3164W1087,HKD
02031.HK,澳至尊,澳至尊国际控股有限公司,Ausupreme International Holdings Limited,AZZ,主板,L,20160912,,5000.0,KYG066021091,HKD
02033.HK,时计宝,时计宝投资有限公司,Time Watch Investments Limited,SJB,主板,L,20130205,,2000.0,KYG8879M1050,HKD
02038.HK,富智康集团,富智康集团有限公司,FIH Mobile Limited,FZKJT,主板,L,20050203,,1000.0,KYG3472Y1017,HKD
02039.HK,中集集团,中国国际海运集装箱(集团)股份有限公司,"China International Marine Containers (Group) Co.,Ltd.",ZJJT,主板,L,20121219,,100.0,CNE100001NN9,HKD
02048.HK,易居企业控股,易居(中国)企业控股有限公司,E-House (China) Enterprise Holdings Limited,YJQYKG,主板,L,20180720,,300.0,KYG2955A1013,HKD
02051.HK,51信用卡,51信用卡有限公司,51 Credit Card Inc.,51XYK,主板,L,20180713,,500.0,KYG341531096,HKD
02060.HK,浦江国际,浦江国际集团有限公司,Pujiang International Group Limited,PJGJ,主板,L,20190528,,1000.0,KYG7306U1022,HKD
02066.HK,盛京银行,盛京银行股份有限公司,"Shengjing Bank Co., Ltd.",SJYH,主板,L,20141229,,500.0,CNE100001TK2,HKD
02068.HK,中铝国际,中铝国际工程股份有限公司,China Aluminum International Engineering Corporation Limited,ZLGJ,主板,L,20120706,,1000.0,CNE100001F78,HKD
02078.HK,荣阳实业,荣阳实业集团有限公司,PanAsialum Holdings Company Limited,RYSY,主板,L,20130205,,1000.0,KYG688451098,HKD
02080.HK,奥克斯国际,奥克斯国际控股有限公司,AUX International Holdings Limited,AKSGJ,主板,L,20140123,,2000.0,KYG2947D1060,HKD
02083.HK,大自然家居,大自然家居控股有限公司,Nature Home Holding Company Limited,DZRJJ,主板,L,20110526,,1000.0,KYG6422S1084,HKD
02086.HK,海航科技投资,海航科技投资控股有限公司,HNA Technology Investments Holdings Limited,HHKJTZ,主板,L,20150929,,1000.0,KYG4527E1089,HKD
02088.HK,西王置业,西王置业控股有限公司,Xiwang Property Holdings Company Limited,XWZY,主板,L,20051209,,2000.0,BMG9829U1062,HKD
02098.HK,卓尔智联,卓尔智联集团有限公司,Zall Smart Commerce Group Ltd.,ZEZL,主板,L,20110713,,1000.0,KYG9888C1125,HKD
02099.HK,中国黄金国际,中国黄金国际资源有限公司,China Gold International Resources Corp. Ltd.,ZGHJGJ,主板,L,20101201,,100.0,CA16890P1036,HKD
02100.HK,百奥家庭互动,百奥家庭互动有限公司,BAIOO Family Interactive Limited,BAJTHD,主板,L,20140410,,2000.0,KYG070381051,HKD
02103.HK,新力控股集团,新力控股(集团)有限公司,Sinic Holdings (Group) Company Limited,XLKGJT,主板,L,20191115,,1000.0,KYG8196J1085,HKD
02108.HK,K2 F&B,K2 F&B Holdings Limited,K2 F&B Holdings Limited,K2F&B,主板,L,20190306,,4000.0,,HKD
02111.HK,超盈国际控股,超盈国际控股有限公司,Best Pacific International Holdings Limited,CYGJKG,主板,L,20140523,,2000.0,KYG106891008,HKD
02112.HK,优库资源,优库资源有限公司,CAA Resources Limited,YKZY,主板,L,20130703,,2000.0,KYG3164G1038,HKD
02113.HK,世纪集团国际,世纪集团国际控股有限公司,Century Group International Holdings Limited,SJJTGJ,主板,L,20161017,,5000.0,KYG2090D1016,HKD
02116.HK,江苏创新,江苏创新环保新材料有限公司,Jiangsu Innovative Ecological New Materials Limited,JSCX,主板,L,20180328,,2000.0,KYG5140A1004,HKD
02118.HK,天山发展控股,天山发展(控股)有限公司,Tian Shan Development (Holding) Limited,TSFZKG,主板,L,20100715,,2000.0,KYG887201187,HKD
02119.HK,捷荣国际控股,捷荣国际控股有限公司,Tsit Wing International Holdings Limited,JRGJKG,主板,L,20180511,,2000.0,BMG9113W1073,HKD
02120.HK,康宁医院,温州康宁医院股份有限公司,"Wenzhou Kangning Hospital Co., Ltd.",KNYY,主板,L,20151120,,100.0,CNE100002383,HKD
02121.HK,一化控股,一化控股(中国)有限公司,China First Chemical Holdings Limited,YHKG,主板,L,20111209,,1000.0,KYG2114W1015,HKD
02122.HK,凯知乐国际,凯知乐国际控股有限公司,Kidsland International Holdings Limited,KZLGJ,主板,L,20171110,,2000.0,KYG5259R1002,HKD
02123.HK,金盾控股,金盾控股(实业)有限公司,Golden Shield Holdings (Industrial) Limited,JDKG,主板,L,20110714,,4000.0,BMG3959E1075,HKD
02128.HK,中国联塑,中国联塑集团控股有限公司,China Lesso Group Holdings Limited,ZGLS,主板,L,20100623,,1000.0,KYG2157Q1029,HKD
02133.HK,信盛矿业,信盛矿业集团有限公司,Greenway Mining Group Limited,XSKY,主板,L,20111214,,1000.0,KYG4165L1095,HKD
02136.HK,利福中国,利福中国集团有限公司,Lifestyle China Group Ltd.,LFZG,主板,L,20160715,,500.0,KYG548741050,HKD
02138.HK,香港医思医疗集团,香港医思医疗集团有限公司,Union Medical Healthcare Limite,XGYSYLJT,主板,L,20160311,,1000.0,KYG9320L1005,HKD
02139.HK,甘肃银行,甘肃银行股份有限公司,"Bank Of Gansu Co., Ltd.",GSYH,主板,L,20180118,,1000.0,CNE100002RW9,HKD
02163.HK,远大住工,长沙远大住宅工业集团股份有限公司,"Changsha Broad Homes Industrial Group Co., Ltd.",YDZG,主板,L,20191106,,300.0,CNE100003NK1,HKD
02166.HK,芯智控股,芯智控股有限公司,Smart-Core Holdings Ltd.,XZKG,主板,L,20161007,,2000.0,KYG8211R1011,HKD
02168.HK,佳兆业美好,佳兆业美好集团有限公司,Kaisa Prosperity Holdings Limited,JZYMH,主板,L,20181206,,250.0,KYG522441032,HKD
02178.HK,百勤油服,百勤油田服务有限公司,Petro-king Oilfield Services Limited,BQYF,主板,L,20130306,,1000.0,VGG7042T1049,HKD
02180.HK,万宝盛华,万宝盛华大中华有限公司,ManpowerGroup Greater China Limited,WBSH,主板,L,20190710,,250.0,KYG5795B1068,HKD
02181.HK,迈博药业-B,迈博药业有限公司,Mabpharm Limited,MBYY-B,主板,L,20190531,,2000.0,KYG5780F1046,HKD
02182.HK,天长集团,天长集团控股有限公司,Tian Chang Group Holdings Ltd.,TCJT,主板,L,20180308,,4000.0,KYG887331034,HKD
02183.HK,三盛控股,三盛控股(集团)有限公司,Sansheng Holdings (Group) Co. Ltd.,SSKG,主板,L,20130912,,2000.0,KYG7812E1052,HKD
02186.HK,绿叶制药,绿叶制药集团有限公司,Luye Pharma Group Ltd.,LYZY,主板,L,20140709,,500.0,BMG570071099,HKD
02188.HK,泰坦能源技术,中国泰坦能源技术集团有限公司,"China Titans Energy Technology Group Co., Limited",TTNYJS,主板,L,20100528,,2000.0,KYG2113Y1089,HKD
02189.HK,嘉涛(香港)控股,嘉涛(香港)控股有限公司,Kato (Hong Kong) Holdings Limited,JTXGKG,主板,L,20190613,,4000.0,KYG5216P1063,HKD
02193.HK,万景控股,万景控股有限公司,Man King Holdings Ltd.,WJKG,主板,L,20150703,,4000.0,,HKD
02196.HK,复星医药,上海复星医药(集团)股份有限公司,"Shanghai Fosun Pharmaceutical (Group) Co.,Ltd.",FXYY,主板,L,20121030,,500.0,CNE100001M79,HKD
02198.HK,中国三江化工,中国三江精细化工有限公司,China Sanjiang Fine Chemicals Company Limited,ZGSJHG,主板,L,20100916,,1000.0,KYG211861045,HKD
02199.HK,维珍妮,维珍妮国际(控股)有限公司,Regina Miracle International (Holdings) Limited,WZN,主板,L,20151008,,1000.0,KYG748071019,HKD
02200.HK,浩沙国际,浩沙国际有限公司,Hosa International Ltd.,HSGJ,主板,L,20111216,,2000.0,KYG461091079,HKD
02202.HK,万科企业,万科企业股份有限公司,"China Vanke Co., Ltd.",WKQY,主板,L,20140625,,100.0,CNE100001SR9,HKD
02203.HK,脑洞科技,脑洞科技有限公司,Brainhole Technology Limited,NDKJ,主板,L,20170721,,10000.0,KYG1300A1058,HKD
02208.HK,金风科技,新疆金风科技股份有限公司,"Xinjiang Goldwind Science & Technology Co., Ltd.",JFKJ,主板,L,20101008,,200.0,CNE100000PP1,HKD
02211.HK,大健康国际,大健康国际集团控股有限公司,Universal Health International Group Holding Limited,DJKGJ,主板,L,20131212,,1000.0,KYG9302L1023,HKD
02212.HK,高鹏矿业,高鹏矿业控股有限公司,Future Bright Mining Holdings Limited,GPKY,主板,L,20150109,,20000.0,KYG3700E1171,HKD
02213.HK,益华控股,益华控股有限公司,Yi Hua Holdings Limited,YHKG,主板,L,20131211,,2000.0,KYG9844M1134,HKD
02218.HK,安德利果汁,烟台北方安德利果汁股份有限公司,"Yantai North Andre Juice Co.,Ltd.",ADLGZ,主板,L,20110119,,500.0,CNE1000005B7,HKD
02221.HK,创业集团控股,创业集团(控股)有限公司,New Concepts Holdings Ltd.,CYJTKG,主板,L,20140919,,4000.0,KYG644671060,HKD
02222.HK,雷士照明,雷士照明控股有限公司,NVC Lighting Holding Ltd.,LSZM,主板,L,20100520,,1000.0,KYG6700A1004,HKD
02223.HK,卡撒天娇,卡撒天娇集团有限公司,Casablanca Group Limited,KSTJ,主板,L,20121123,,2000.0,KYG192861063,HKD
02225.HK,今海国际,今海国际集团控股有限公司,Jinhai International Group Holdings Limited,JHGJ,主板,L,20171017,,5000.0,KYG5140Y1089,HKD
02226.HK,老恒和酿造,老恒和酿造有限公司,Honworld Group Limited,LHHNZ,主板,L,20140128,,500.0,KYG4598A1004,HKD
02227.HK,守益控股,守益控股有限公司,Solis Holdings Limited,SYKG,主板,L,20171211,,4000.0,KYG8274E1044,HKD
02228.HK,中国节能海东青,中国节能海东青新材料集团有限公司,CECEP COSTIN New Materials Group Limited,ZGJNHDQ,主板,L,20100621,,3000.0,KYG1992K1067,HKD
02230.HK,羚邦集团,羚邦集团有限公司,Medialink Group Limited,LBJT,主板,L,20190521,,5000.0,KYG5958A1013,HKD
02231.HK,景业名邦集团,景业名邦集团控股有限公司,JY Grandmark Holdings Limited,JYMBJT,主板,L,20191205,,1000.0,KYG831121051,HKD
02232.HK,晶苑国际,晶苑国际集团有限公司,Crystal International Group Limited,JYGJ,主板,L,20171103,,500.0,KYG2701R1011,HKD
02233.HK,西部水泥,中国西部水泥有限公司,West China Cement Limited,XBSN,主板,L,20100823,,2000.0,JE00B3MW7P88,HKD
02236.HK,惠生工程,惠生工程技术服务有限公司,Wison Engineering Services Co. Ltd.,HSGC,主板,L,20121228,,1000.0,KYG972301090,HKD
02238.HK,广汽集团,广州汽车集团股份有限公司,"Guangzhou Automobile Group Co., Ltd.",GQJT,主板,L,20100830,,2000.0,CNE100000Q35,HKD
02239.HK,国微控股,国微控股有限公司,SMIT Holdings Ltd.,GWKG,主板,L,20160330,,1000.0,KYG824001054,HKD
02255.HK,海昌海洋公园,海昌海洋公园控股有限公司,Haichang Ocean Park Holdings Ltd.,HCHYGY,主板,L,20140313,,1000.0,KYG4231A1031,HKD
02258.HK,华滋国际海洋,华滋国际海洋工程有限公司,Watts International Maritime Engineering Limited,HZGJHY,主板,L,20181119,,2000.0,KYG949091014,HKD
02262.HK,梁志天设计集团,梁志天设计集团有限公司,Steve Leung Design Group Limited,LZTSJJT,主板,L,20180705,,3000.0,KYG8492R1011,HKD
02266.HK,黎氏企业,黎氏企业控股有限公司,Lai Si Enterprise Holding Limited,LSQY,主板,L,20170210,,2000.0,KYG5352A1031,HKD
02268.HK,优源控股,优源国际控股有限公司,Youyuan International Holdings Limited,YYKG,主板,L,20100527,,1000.0,KYG987641068,HKD
02269.HK,药明生物,药明生物技术有限公司,Wuxi Biologics (Cayman) Inc.,YMSW,主板,L,20170613,,500.0,KYG970081090,HKD
02277.HK,华融投资股份,华融投资股份有限公司,Huarong Investment Stock Corporation Limited,HRTZGF,主板,L,20141229,,5000.0,KYG4642V1005,HKD
02278.HK,海蓝控股,海蓝控股有限公司,Hailan Holdings Limited,HLKG,主板,L,20160715,,1000.0,KYG422991003,HKD
02280.HK,慧聪集团,慧聪集团有限公司,HC Group Inc.,HCJT,主板,L,20141010,,500.0,KYG4364T1013,HKD
02281.HK,兴泸水务,泸州市兴泸水务(集团)股份有限公司,"Luzhou Xinglu Water (Group) Co., Ltd.",XLSW,主板,L,20170331,,1000.0,CNE100002FH5,HKD
02282.HK,美高梅中国,美高梅中国控股有限公司,MGM China Holdings Limited,MGMZG,主板,L,20110603,,400.0,KYG607441022,HKD
02283.HK,东江集团控股,东江集团(控股)有限公司,TK Group (Holdings) Ltd.,DJJTKG,主板,L,20131220,,2000.0,KYG889391069,HKD
02286.HK,辰兴发展,辰兴发展控股有限公司,Chen Xing Development Holdings Limited,CXFZ,主板,L,20150703,,1000.0,KYG2087W1042,HKD
02288.HK,宏基资本,宏基资本有限公司,Rykadan Capital Limited,HJZB,主板,L,20090821,,1000.0,KYG7750P1046,HKD
02289.HK,创美药业,创美药业股份有限公司,"Charmacy Pharmaceutical Co.,Ltd.",CMYY,主板,L,20151214,,500.0,CNE1000023D6,HKD
02292.HK,晋安实业,晋安实业有限公司,Thing On Enterprise Limited,JASY,主板,L,20180116,,2000.0,KYG882401097,HKD
02293.HK,百本医护,百本医护控股有限公司,Bamboos Health Care Holdings Ltd.,BBYH,主板,L,20170301,,8000.0,KYG072191011,HKD
02296.HK,华记环球集团,华记环球集团控股有限公司,Huarchi Global Group Holdings Limited,HJHQJT,主板,L,20191121,,8000.0,KYG464571002,HKD
02298.HK,都市丽人,都市丽人(中国)控股有限公司,Cosmo Lady (China) Holdings Company Limited,DSLR,主板,L,20140626,,1000.0,KYG244421080,HKD
02299.HK,百宏实业,百宏实业控股有限公司,Billion Industrial Holdings Limited,BHSY,主板,L,20110518,,2000.0,KYG110431098,HKD
02300.HK,澳科控股,澳科控股有限公司,AMVIG Holdings Limited,AKKG,主板,L,20040326,,2000.0,KYG0420V1068,HKD
02302.HK,中核国际,中核国际有限公司,CNNC International Limited,ZHGJ,主板,L,20030106,,1000.0,KYG2352X1262,HKD
02303.HK,恒兴黄金,恒兴黄金控股有限公司,Hengxing Gold Holding Company Limited,HXHJ,主板,L,20140529,,2000.0,KYG4404P1019,HKD
02307.HK,锦兴国际控股,锦兴国际控股有限公司,Kam Hing International Holdings Ltd.,JXGJKG,主板,L,20040923,,2000.0,KYG5213T1013,HKD
02308.HK,研祥智能,研祥智能科技股份有限公司,EVOC Intelligent Technology Company Limited,YXZN,主板,L,20100712,,4000.0,CNE1000001P6,HKD
02309.HK,伯明翰体育,伯明翰体育控股有限公司,Birmingham Sports Holdings Limited,BMHTY,主板,L,20021112,,20000.0,KYG1132K1159,HKD
02310.HK,申基国际,申基国际控股有限公司,Forebase International Holdings Limited,SJGJ,主板,L,20030704,,2000.0,HK2310012334,HKD
02312.HK,中国金融租赁,中国金融租赁集团有限公司,China Financial Leasing Group Limited,ZGJRZL,主板,L,20021028,,20000.0,KYG2153Z1899,HKD
02313.HK,申洲国际,申洲国际集团控股有限公司,Shenzhou International Group Holdings Limited,SZGJ,主板,L,20051124,,100.0,KYG8087W1015,HKD
02314.HK,理文造纸,理文造纸有限公司,Lee & Man Paper Manufacturing Limited,LWZZ,主板,L,20030926,,1000.0,KYG5427W1309,HKD
02317.HK,味丹国际,味丹国际(控股)有限公司,Vedan International (Holdings) Limited,WDGJ,主板,L,20030627,,4000.0,KYG9327M1015,HKD
02318.HK,中国平安,中国平安保险(集团)股份有限公司,"Ping An Insurance (Group) Company of China, Ltd.",ZGPA,主板,L,20040624,,500.0,CNE1000003X6,HKD
02319.HK,蒙牛乳业,中国蒙牛乳业有限公司,China Mengniu Dairy Company Limited,MNRY,主板,L,20040610,,1000.0,KYG210961051,HKD
02320.HK,合丰集团,合丰集团控股有限公司,Hop Fung Group Holdings Ltd.,HFJT,主板,L,20030924,,2000.0,KYG459991025,HKD
02322.HK,香港潮商集团,香港潮商集团有限公司,Hong Kong ChaoShang Group Limited,XGCSJT,主板,L,20030409,,8000.0,BMG4584L1028,HKD
02323.HK,港桥金融,港桥金融控股有限公司,HKBridge Financial Holdings Limited,GQJR,主板,L,20020621,,2000.0,BMG451591033,HKD
